,Align,DE,Dir,GeneName
1761,kallisto,edgeR,up,FBtr0301837
1762,kallisto,edgeR,up,FBtr0087258
1763,kallisto,edgeR,up,FBtr0076427
1764,kallisto,edgeR,up,FBtr0346711
1765,kallisto,edgeR,up,FBtr0308232
1766,kallisto,edgeR,up,FBtr0335423
1767,kallisto,edgeR,up,FBtr0335180
1768,kallisto,edgeR,up,FBtr0088663
1769,kallisto,edgeR,up,FBtr0071537
1770,kallisto,edgeR,up,FBtr0081635
1771,kallisto,edgeR,up,FBtr0332963
1772,kallisto,edgeR,up,FBtr0303709
1773,kallisto,edgeR,up,FBtr0076454
1774,kallisto,edgeR,up,FBtr0333071
1775,kallisto,edgeR,up,FBtr0075541
1776,kallisto,edgeR,up,FBtr0083122
1777,kallisto,edgeR,up,FBtr0331507
1778,kallisto,edgeR,up,FBtr0302833
1779,kallisto,edgeR,up,FBtr0088266
1780,kallisto,edgeR,up,FBtr0308834
1781,kallisto,edgeR,up,FBtr0088659
1782,kallisto,edgeR,up,FBtr0079199
1783,kallisto,edgeR,up,FBtr0331662
1784,kallisto,edgeR,up,FBtr0073426
1785,kallisto,edgeR,up,FBtr0071849
1786,kallisto,edgeR,up,FBtr0077644
1787,kallisto,edgeR,up,FBtr0089581
1788,kallisto,edgeR,up,FBtr0301884
1789,kallisto,edgeR,up,FBtr0072957
1790,kallisto,edgeR,up,FBtr0299837
1791,kallisto,edgeR,up,FBtr0086774
1792,kallisto,edgeR,up,FBtr0072642
1793,kallisto,edgeR,up,FBtr0088136
1794,kallisto,edgeR,up,FBtr0343571
1795,kallisto,edgeR,up,FBtr0342810
1796,kallisto,edgeR,up,FBtr0340405
1797,kallisto,edgeR,up,FBtr0076772
1798,kallisto,edgeR,up,FBtr0305063
1799,kallisto,edgeR,up,FBtr0301850
1800,kallisto,edgeR,up,FBtr0090014
1801,kallisto,edgeR,up,FBtr0082760
1802,kallisto,edgeR,up,FBtr0347567
1803,kallisto,edgeR,up,FBtr0076808
1804,kallisto,edgeR,up,FBtr0332911
1805,kallisto,edgeR,up,FBtr0302188
1806,kallisto,edgeR,up,FBtr0304802
1807,kallisto,edgeR,up,FBtr0085155
1808,kallisto,edgeR,up,FBtr0342607
1809,kallisto,edgeR,up,FBtr0113380
1810,kallisto,edgeR,up,FBtr0112888
1811,kallisto,edgeR,up,FBtr0100575
1812,kallisto,edgeR,up,FBtr0077247
1813,kallisto,edgeR,up,FBtr0332202
1814,kallisto,edgeR,up,FBtr0301708
1815,kallisto,edgeR,up,FBtr0345070
1816,kallisto,edgeR,up,FBtr0336676
1817,kallisto,edgeR,up,FBtr0087493
1818,kallisto,edgeR,up,FBtr0305073
1819,kallisto,edgeR,up,FBtr0083765
1820,kallisto,edgeR,up,FBtr0290078
1821,kallisto,edgeR,up,FBtr0331509
1822,kallisto,edgeR,up,FBtr0332478
1823,kallisto,edgeR,up,FBtr0080892
1824,kallisto,edgeR,up,FBtr0085987
1825,kallisto,edgeR,up,FBtr0071004
1826,kallisto,edgeR,up,FBtr0075966
1827,kallisto,edgeR,up,FBtr0333073
1828,kallisto,edgeR,up,FBtr0079062
1829,kallisto,edgeR,up,FBtr0081619
1830,kallisto,edgeR,up,FBtr0340212
1831,kallisto,edgeR,up,FBtr0112994
1832,kallisto,edgeR,up,FBtr0334053
1833,kallisto,edgeR,up,FBtr0113323
1834,kallisto,edgeR,up,FBtr0073779
1835,kallisto,edgeR,up,FBtr0082452
1836,kallisto,edgeR,up,FBtr0300017
1837,kallisto,edgeR,up,FBtr0089349
1838,kallisto,edgeR,up,FBtr0085899
1839,kallisto,edgeR,up,FBtr0087089
1840,kallisto,edgeR,up,FBtr0088506
1841,kallisto,edgeR,up,FBtr0299920
1842,kallisto,edgeR,up,FBtr0080592
1843,kallisto,edgeR,up,FBtr0306087
1844,kallisto,edgeR,up,FBtr0076668
1845,kallisto,edgeR,up,FBtr0300889
1846,kallisto,edgeR,up,FBtr0305679
1847,kallisto,edgeR,up,FBtr0073422
1848,kallisto,edgeR,up,FBtr0308621
1849,kallisto,edgeR,up,FBtr0072506
1850,kallisto,edgeR,up,FBtr0301143
1851,kallisto,edgeR,up,FBtr0112808
1852,kallisto,edgeR,up,FBtr0347200
1853,kallisto,edgeR,up,FBtr0301501
1854,kallisto,edgeR,up,FBtr0339741
1855,kallisto,edgeR,down,FBtr0072393
1856,kallisto,edgeR,down,FBtr0087390
1857,kallisto,edgeR,down,FBtr0079708
1858,kallisto,edgeR,down,FBtr0336736
1859,kallisto,edgeR,down,FBtr0344277
1860,kallisto,edgeR,down,FBtr0088550
1861,kallisto,edgeR,down,FBtr0082183
1862,kallisto,edgeR,down,FBtr0087308
1863,kallisto,edgeR,down,FBtr0087307
1864,kallisto,edgeR,down,FBtr0071835
1865,kallisto,edgeR,down,FBtr0306917
1866,kallisto,edgeR,down,FBtr0070393
1867,kallisto,edgeR,down,FBtr0082790
1868,kallisto,edgeR,down,FBtr0073378
1869,kallisto,edgeR,down,FBtr0089963
1870,kallisto,edgeR,down,FBtr0087008
1871,kallisto,edgeR,down,FBtr0339643
1872,kallisto,edgeR,down,FBtr0300190
1873,kallisto,edgeR,down,FBtr0071935
1874,kallisto,edgeR,down,FBtr0305668
1875,kallisto,edgeR,down,FBtr0080514
1876,kallisto,edgeR,down,FBtr0345114
1877,kallisto,edgeR,down,FBtr0075389
1878,kallisto,edgeR,down,FBtr0080838
1879,kallisto,edgeR,down,FBtr0085755
1880,kallisto,edgeR,down,FBtr0071105
1881,kallisto,edgeR,down,FBtr0304933
1882,kallisto,edgeR,down,FBtr0112851
1883,kallisto,edgeR,down,FBtr0333662
1884,kallisto,edgeR,down,FBtr0332851
1885,kallisto,edgeR,down,FBtr0100457
1886,kallisto,edgeR,down,FBtr0089484
1887,kallisto,edgeR,down,FBtr0310647
1888,kallisto,edgeR,down,FBtr0087621
1889,kallisto,edgeR,down,FBtr0301450
1890,kallisto,edgeR,down,FBtr0112532
1891,kallisto,edgeR,down,FBtr0303756
1892,kallisto,edgeR,down,FBtr0070457
1893,kallisto,edgeR,down,FBtr0306255
1894,kallisto,edgeR,down,FBtr0075753
1895,kallisto,edgeR,down,FBtr0332148
1896,kallisto,edgeR,down,FBtr0075927
1897,kallisto,edgeR,down,FBtr0111030
1898,kallisto,edgeR,down,FBtr0302692
1899,kallisto,edgeR,down,FBtr0111029
1900,kallisto,edgeR,down,FBtr0302694
1901,kallisto,edgeR,down,FBtr0087257
1902,kallisto,edgeR,down,FBtr0302645
1903,kallisto,edgeR,down,FBtr0345896
1904,kallisto,edgeR,down,FBtr0085094
1905,kallisto,edgeR,down,FBtr0082139
1906,kallisto,edgeR,down,FBtr0303787
1907,kallisto,edgeR,down,FBtr0310055
1908,kallisto,edgeR,down,FBtr0300612
1909,kallisto,edgeR,down,FBtr0301289
1910,kallisto,edgeR,down,FBtr0307520
1911,kallisto,edgeR,down,FBtr0336616
1912,kallisto,edgeR,down,FBtr0308065
1913,kallisto,edgeR,down,FBtr0301403
1914,kallisto,edgeR,down,FBtr0100595
1915,kallisto,edgeR,down,FBtr0335178
1916,kallisto,edgeR,down,FBtr0087295
1917,kallisto,edgeR,down,FBtr0306107
1918,kallisto,edgeR,down,FBtr0330159
1919,kallisto,edgeR,down,FBtr0339081
1920,kallisto,edgeR,down,FBtr0087533
1921,kallisto,edgeR,down,FBtr0084659
1922,kallisto,edgeR,down,FBtr0330730
1923,kallisto,edgeR,down,FBtr0079491
1924,kallisto,edgeR,down,FBtr0087789
1925,kallisto,edgeR,down,FBtr0290019
1926,kallisto,edgeR,down,FBtr0330269
1927,kallisto,edgeR,down,FBtr0332529
1928,kallisto,edgeR,down,FBtr0330118
1929,kallisto,edgeR,down,FBtr0301504
1930,kallisto,edgeR,down,FBtr0079077
1931,kallisto,edgeR,down,FBtr0300599
1932,kallisto,edgeR,down,FBtr0343424
1933,kallisto,edgeR,down,FBtr0302615
1934,kallisto,edgeR,down,FBtr0088996
1935,kallisto,edgeR,down,FBtr0077645
1936,kallisto,edgeR,down,FBtr0335024
1937,kallisto,edgeR,down,FBtr0081352
1938,kallisto,edgeR,down,FBtr0081354
1939,kallisto,edgeR,down,FBtr0079042
1940,kallisto,edgeR,down,FBtr0072956
1941,kallisto,edgeR,down,FBtr0304995
1942,kallisto,edgeR,down,FBtr0304993
1943,kallisto,edgeR,down,FBtr0078144
1944,kallisto,edgeR,down,FBtr0071934
1945,kallisto,edgeR,down,FBtr0334867
1946,kallisto,edgeR,down,FBtr0345142
1947,kallisto,edgeR,down,FBtr0078937
1948,kallisto,edgeR,down,FBtr0083967
1949,kallisto,edgeR,down,FBtr0070985
1950,kallisto,edgeR,down,FBtr0078083
1951,kallisto,edgeR,down,FBtr0074276
1952,kallisto,edgeR,down,FBtr0342815
1953,kallisto,edgeR,down,FBtr0075341
1954,kallisto,edgeR,down,FBtr0085209
1955,kallisto,edgeR,down,FBtr0339612
1956,kallisto,edgeR,down,FBtr0329957
1957,kallisto,edgeR,down,FBtr0329955
1958,kallisto,edgeR,down,FBtr0075811
1959,kallisto,edgeR,down,FBtr0334849
1960,kallisto,edgeR,down,FBtr0301847
1961,kallisto,edgeR,down,FBtr0090022
1962,kallisto,edgeR,down,FBtr0073339
1963,kallisto,edgeR,down,FBtr0332102
1964,kallisto,edgeR,down,FBtr0334328
1965,kallisto,edgeR,down,FBtr0339189
1966,kallisto,edgeR,down,FBtr0333595
1967,kallisto,edgeR,down,FBtr0290076
1968,kallisto,edgeR,down,FBtr0299968
1969,kallisto,edgeR,down,FBtr0079253
1970,kallisto,edgeR,down,FBtr0340709
1971,kallisto,edgeR,down,FBtr0085156
1972,kallisto,edgeR,down,FBtr0330186
1973,kallisto,edgeR,down,FBtr0075793
1974,kallisto,edgeR,down,FBtr0070965
1975,kallisto,edgeR,down,FBtr0336904
1976,kallisto,edgeR,down,FBtr0075204
1977,kallisto,edgeR,down,FBtr0307374
1978,kallisto,edgeR,down,FBtr0088774
1979,kallisto,edgeR,down,FBtr0306616
1980,kallisto,edgeR,down,FBtr0289981
1981,kallisto,edgeR,down,FBtr0303912
1982,kallisto,edgeR,down,FBtr0089649
1983,kallisto,edgeR,down,FBtr0071240
1984,kallisto,edgeR,down,FBtr0080565
1985,kallisto,edgeR,down,FBtr0332205
1986,kallisto,edgeR,down,FBtr0303387
1987,kallisto,edgeR,down,FBtr0332405
1988,kallisto,edgeR,down,FBtr0303384
1989,kallisto,edgeR,down,FBtr0332046
1990,kallisto,edgeR,down,FBtr0307306
1991,kallisto,edgeR,down,FBtr0310653
1992,kallisto,edgeR,down,FBtr0077234
1993,kallisto,edgeR,down,FBtr0332930
1994,kallisto,edgeR,down,FBtr0290025
1995,kallisto,edgeR,down,FBtr0076792
1996,kallisto,edgeR,down,FBtr0303106
1997,kallisto,edgeR,down,FBtr0290077
1998,kallisto,edgeR,down,FBtr0085735
1999,kallisto,edgeR,down,FBtr0087530
2000,kallisto,edgeR,down,FBtr0077409
2001,kallisto,edgeR,down,FBtr0071690
2002,kallisto,edgeR,down,FBtr0302713
2003,kallisto,edgeR,down,FBtr0332500
2004,kallisto,edgeR,down,FBtr0072561
2005,kallisto,edgeR,down,FBtr0087115
2006,kallisto,edgeR,down,FBtr0086272
2007,kallisto,edgeR,down,FBtr0073269
2008,kallisto,edgeR,down,FBtr0344179
2009,kallisto,edgeR,down,FBtr0084549
2010,kallisto,edgeR,down,FBtr0110971
2011,kallisto,edgeR,down,FBtr0076459
2012,kallisto,edgeR,down,FBtr0079632
2013,kallisto,edgeR,down,FBtr0332057
2014,kallisto,edgeR,down,FBtr0303857
2015,kallisto,edgeR,down,FBtr0086670
2016,kallisto,edgeR,down,FBtr0089343
2017,kallisto,edgeR,down,FBtr0089360
2018,kallisto,edgeR,down,FBtr0089361
2019,kallisto,edgeR,down,FBtr0089348
2020,kallisto,edgeR,down,FBtr0089359
2021,kallisto,edgeR,down,FBtr0072864
2022,kallisto,edgeR,down,FBtr0085423
2023,kallisto,edgeR,down,FBtr0077524
2024,kallisto,edgeR,down,FBtr0078430
2025,kallisto,edgeR,down,FBtr0080306
2026,kallisto,edgeR,down,FBtr0075077
2027,kallisto,edgeR,down,FBtr0302322
2028,kallisto,edgeR,down,FBtr0329997
2029,kallisto,edgeR,down,FBtr0086255
2030,kallisto,edgeR,down,FBtr0309828
2031,kallisto,edgeR,down,FBtr0078191
2032,kallisto,edgeR,down,FBtr0100462
2033,kallisto,edgeR,down,FBtr0302513
2034,kallisto,edgeR,down,FBtr0112577
2035,kallisto,edgeR,down,FBtr0070809
2036,kallisto,edgeR,down,FBtr0076541
2037,kallisto,edgeR,down,FBtr0307057
2038,kallisto,edgeR,down,FBtr0332503
2039,kallisto,edgeR,down,FBtr0303749
2040,kallisto,edgeR,down,FBtr0302896
2041,kallisto,edgeR,down,FBtr0081484
2042,kallisto,edgeR,down,FBtr0329895
2043,kallisto,edgeR,down,FBtr0334282
2044,kallisto,edgeR,down,FBtr0332042
2045,kallisto,edgeR,down,FBtr0073423
2046,kallisto,edgeR,down,FBtr0330722
2047,kallisto,edgeR,down,FBtr0308631
2048,kallisto,edgeR,down,FBtr0335013
2049,kallisto,edgeR,down,FBtr0332260
2050,kallisto,edgeR,down,FBtr0343358
2051,kallisto,edgeR,down,FBtr0299525
2052,kallisto,edgeR,down,FBtr0299526
2053,kallisto,edgeR,down,FBtr0076525
2054,kallisto,edgeR,down,FBtr0344980
2055,kallisto,edgeR,down,FBtr0084112
2056,kallisto,edgeR,down,FBtr0307289
2057,kallisto,limma,up,None
2058,kallisto,limma,down,FBtr0072956
2059,kallisto,DESeq2,up,FBtr0085105
2060,kallisto,DESeq2,up,FBtr0305911
2061,kallisto,DESeq2,up,FBtr0071902
2062,kallisto,DESeq2,up,FBtr0086613
2063,kallisto,DESeq2,up,FBtr0346714
2064,kallisto,DESeq2,up,FBtr0337020
2065,kallisto,DESeq2,up,FBtr0083467
2066,kallisto,DESeq2,up,FBtr0073974
2067,kallisto,DESeq2,up,FBtr0084465
2068,kallisto,DESeq2,up,FBtr0333326
2069,kallisto,DESeq2,up,FBtr0076545
2070,kallisto,DESeq2,up,FBtr0300272
2071,kallisto,DESeq2,up,FBtr0344118
2072,kallisto,DESeq2,up,FBtr0332167
2073,kallisto,DESeq2,up,FBtr0075699
2074,kallisto,DESeq2,up,FBtr0273275
2075,kallisto,DESeq2,up,FBtr0302977
2076,kallisto,DESeq2,up,FBtr0074800
2077,kallisto,DESeq2,up,FBtr0345108
2078,kallisto,DESeq2,up,FBtr0080839
2079,kallisto,DESeq2,up,FBtr0340135
2080,kallisto,DESeq2,up,FBtr0087820
2081,kallisto,DESeq2,up,FBtr0310658
2082,kallisto,DESeq2,up,FBtr0072635
2083,kallisto,DESeq2,up,FBtr0309504
2084,kallisto,DESeq2,up,FBtr0078069
2085,kallisto,DESeq2,up,FBtr0078841
2086,kallisto,DESeq2,up,FBtr0301824
2087,kallisto,DESeq2,up,FBtr0273423
2088,kallisto,DESeq2,up,FBtr0087617
2089,kallisto,DESeq2,up,FBtr0084282
2090,kallisto,DESeq2,up,FBtr0070724
2091,kallisto,DESeq2,up,FBtr0070458
2092,kallisto,DESeq2,up,FBtr0334883
2093,kallisto,DESeq2,up,FBtr0073839
2094,kallisto,DESeq2,up,FBtr0302291
2095,kallisto,DESeq2,up,FBtr0310643
2096,kallisto,DESeq2,up,FBtr0081614
2097,kallisto,DESeq2,up,FBtr0087258
2098,kallisto,DESeq2,up,FBtr0310064
2099,kallisto,DESeq2,up,FBtr0089263
2100,kallisto,DESeq2,up,FBtr0334322
2101,kallisto,DESeq2,up,FBtr0304914
2102,kallisto,DESeq2,up,FBtr0333545
2103,kallisto,DESeq2,up,FBtr0072102
2104,kallisto,DESeq2,up,FBtr0335180
2105,kallisto,DESeq2,up,FBtr0088663
2106,kallisto,DESeq2,up,FBtr0070392
2107,kallisto,DESeq2,up,FBtr0339428
2108,kallisto,DESeq2,up,FBtr0071537
2109,kallisto,DESeq2,up,FBtr0072712
2110,kallisto,DESeq2,up,FBtr0082889
2111,kallisto,DESeq2,up,FBtr0334924
2112,kallisto,DESeq2,up,FBtr0332963
2113,kallisto,DESeq2,up,FBtr0303709
2114,kallisto,DESeq2,up,FBtr0076454
2115,kallisto,DESeq2,up,FBtr0310266
2116,kallisto,DESeq2,up,FBtr0304794
2117,kallisto,DESeq2,up,FBtr0333071
2118,kallisto,DESeq2,up,FBtr0075541
2119,kallisto,DESeq2,up,FBtr0100470
2120,kallisto,DESeq2,up,FBtr0083122
2121,kallisto,DESeq2,up,FBtr0340347
2122,kallisto,DESeq2,up,FBtr0073619
2123,kallisto,DESeq2,up,FBtr0302833
2124,kallisto,DESeq2,up,FBtr0088266
2125,kallisto,DESeq2,up,FBtr0308834
2126,kallisto,DESeq2,up,FBtr0112735
2127,kallisto,DESeq2,up,FBtr0079199
2128,kallisto,DESeq2,up,FBtr0331663
2129,kallisto,DESeq2,up,FBtr0073426
2130,kallisto,DESeq2,up,FBtr0071849
2131,kallisto,DESeq2,up,FBtr0077644
2132,kallisto,DESeq2,up,FBtr0089581
2133,kallisto,DESeq2,up,FBtr0330651
2134,kallisto,DESeq2,up,FBtr0336667
2135,kallisto,DESeq2,up,FBtr0301884
2136,kallisto,DESeq2,up,FBtr0339563
2137,kallisto,DESeq2,up,FBtr0072957
2138,kallisto,DESeq2,up,FBtr0089091
2139,kallisto,DESeq2,up,FBtr0299837
2140,kallisto,DESeq2,up,FBtr0472696
2141,kallisto,DESeq2,up,FBtr0086280
2142,kallisto,DESeq2,up,FBtr0308823
2143,kallisto,DESeq2,up,FBtr0072642
2144,kallisto,DESeq2,up,FBtr0088136
2145,kallisto,DESeq2,up,FBtr0342810
2146,kallisto,DESeq2,up,FBtr0340405
2147,kallisto,DESeq2,up,FBtr0081992
2148,kallisto,DESeq2,up,FBtr0346627
2149,kallisto,DESeq2,up,FBtr0076772
2150,kallisto,DESeq2,up,FBtr0305063
2151,kallisto,DESeq2,up,FBtr0334846
2152,kallisto,DESeq2,up,FBtr0075558
2153,kallisto,DESeq2,up,FBtr0299564
2154,kallisto,DESeq2,up,FBtr0335475
2155,kallisto,DESeq2,up,FBtr0301850
2156,kallisto,DESeq2,up,FBtr0347567
2157,kallisto,DESeq2,up,FBtr0302355
2158,kallisto,DESeq2,up,FBtr0110876
2159,kallisto,DESeq2,up,FBtr0332911
2160,kallisto,DESeq2,up,FBtr0086506
2161,kallisto,DESeq2,up,FBtr0077349
2162,kallisto,DESeq2,up,FBtr0100298
2163,kallisto,DESeq2,up,FBtr0304802
2164,kallisto,DESeq2,up,FBtr0088052
2165,kallisto,DESeq2,up,FBtr0085155
2166,kallisto,DESeq2,up,FBtr0301492
2167,kallisto,DESeq2,up,FBtr0342607
2168,kallisto,DESeq2,up,FBtr0113380
2169,kallisto,DESeq2,up,FBtr0345429
2170,kallisto,DESeq2,up,FBtr0083904
2171,kallisto,DESeq2,up,FBtr0100575
2172,kallisto,DESeq2,up,FBtr0302034
2173,kallisto,DESeq2,up,FBtr0077247
2174,kallisto,DESeq2,up,FBtr0076935
2175,kallisto,DESeq2,up,FBtr0089716
2176,kallisto,DESeq2,up,FBtr0080886
2177,kallisto,DESeq2,up,FBtr0310669
2178,kallisto,DESeq2,up,FBtr0302561
2179,kallisto,DESeq2,up,FBtr0332202
2180,kallisto,DESeq2,up,FBtr0330306
2181,kallisto,DESeq2,up,FBtr0301708
2182,kallisto,DESeq2,up,FBtr0332403
2183,kallisto,DESeq2,up,FBtr0303385
2184,kallisto,DESeq2,up,FBtr0302548
2185,kallisto,DESeq2,up,FBtr0345070
2186,kallisto,DESeq2,up,FBtr0336676
2187,kallisto,DESeq2,up,FBtr0078136
2188,kallisto,DESeq2,up,FBtr0087493
2189,kallisto,DESeq2,up,FBtr0305073
2190,kallisto,DESeq2,up,FBtr0290078
2191,kallisto,DESeq2,up,FBtr0086555
2192,kallisto,DESeq2,up,FBtr0087147
2193,kallisto,DESeq2,up,FBtr0330225
2194,kallisto,DESeq2,up,FBtr0332478
2195,kallisto,DESeq2,up,FBtr0080892
2196,kallisto,DESeq2,up,FBtr0085987
2197,kallisto,DESeq2,up,FBtr0302712
2198,kallisto,DESeq2,up,FBtr0071004
2199,kallisto,DESeq2,up,FBtr0334404
2200,kallisto,DESeq2,up,FBtr0334405
2201,kallisto,DESeq2,up,FBtr0304005
2202,kallisto,DESeq2,up,FBtr0333073
2203,kallisto,DESeq2,up,FBtr0333972
2204,kallisto,DESeq2,up,FBtr0089516
2205,kallisto,DESeq2,up,FBtr0306239
2206,kallisto,DESeq2,up,FBtr0081619
2207,kallisto,DESeq2,up,FBtr0085001
2208,kallisto,DESeq2,up,FBtr0114544
2209,kallisto,DESeq2,up,FBtr0340212
2210,kallisto,DESeq2,up,FBtr0335278
2211,kallisto,DESeq2,up,FBtr0112994
2212,kallisto,DESeq2,up,FBtr0113323
2213,kallisto,DESeq2,up,FBtr0111065
2214,kallisto,DESeq2,up,FBtr0300017
2215,kallisto,DESeq2,up,FBtr0076678
2216,kallisto,DESeq2,up,FBtr0072767
2217,kallisto,DESeq2,up,FBtr0076500
2218,kallisto,DESeq2,up,FBtr0089349
2219,kallisto,DESeq2,up,FBtr0085899
2220,kallisto,DESeq2,up,FBtr0087089
2221,kallisto,DESeq2,up,FBtr0086474
2222,kallisto,DESeq2,up,FBtr0302905
2223,kallisto,DESeq2,up,FBtr0344989
2224,kallisto,DESeq2,up,FBtr0333657
2225,kallisto,DESeq2,up,FBtr0299920
2226,kallisto,DESeq2,up,FBtr0332038
2227,kallisto,DESeq2,up,FBtr0080592
2228,kallisto,DESeq2,up,FBtr0076496
2229,kallisto,DESeq2,up,FBtr0346946
2230,kallisto,DESeq2,up,FBtr0306087
2231,kallisto,DESeq2,up,FBtr0076668
2232,kallisto,DESeq2,up,FBtr0300889
2233,kallisto,DESeq2,up,FBtr0305679
2234,kallisto,DESeq2,up,FBtr0073422
2235,kallisto,DESeq2,up,FBtr0308621
2236,kallisto,DESeq2,up,FBtr0339974
2237,kallisto,DESeq2,up,FBtr0072506
2238,kallisto,DESeq2,up,FBtr0301143
2239,kallisto,DESeq2,up,FBtr0339629
2240,kallisto,DESeq2,up,FBtr0112808
2241,kallisto,DESeq2,up,FBtr0347200
2242,kallisto,DESeq2,up,FBtr0301501
2243,kallisto,DESeq2,up,FBtr0332604
2244,kallisto,DESeq2,up,FBtr0087870
2245,kallisto,DESeq2,up,FBtr0339741
2246,kallisto,DESeq2,up,FBtr0339418
2247,kallisto,DESeq2,up,FBtr0340125
2248,kallisto,DESeq2,up,FBtr0085307
2249,kallisto,DESeq2,down,FBtr0072393
2250,kallisto,DESeq2,down,FBtr0087390
2251,kallisto,DESeq2,down,FBtr0079708
2252,kallisto,DESeq2,down,FBtr0336736
2253,kallisto,DESeq2,down,FBtr0344277
2254,kallisto,DESeq2,down,FBtr0088549
2255,kallisto,DESeq2,down,FBtr0100643
2256,kallisto,DESeq2,down,FBtr0082183
2257,kallisto,DESeq2,down,FBtr0087308
2258,kallisto,DESeq2,down,FBtr0087307
2259,kallisto,DESeq2,down,FBtr0071835
2260,kallisto,DESeq2,down,FBtr0306917
2261,kallisto,DESeq2,down,FBtr0070393
2262,kallisto,DESeq2,down,FBtr0088261
2263,kallisto,DESeq2,down,FBtr0336467
2264,kallisto,DESeq2,down,FBtr0089409
2265,kallisto,DESeq2,down,FBtr0077560
2266,kallisto,DESeq2,down,FBtr0072967
2267,kallisto,DESeq2,down,FBtr0089963
2268,kallisto,DESeq2,down,FBtr0339643
2269,kallisto,DESeq2,down,FBtr0307016
2270,kallisto,DESeq2,down,FBtr0300190
2271,kallisto,DESeq2,down,FBtr0305668
2272,kallisto,DESeq2,down,FBtr0080514
2273,kallisto,DESeq2,down,FBtr0306520
2274,kallisto,DESeq2,down,FBtr0080838
2275,kallisto,DESeq2,down,FBtr0078811
2276,kallisto,DESeq2,down,FBtr0085755
2277,kallisto,DESeq2,down,FBtr0308638
2278,kallisto,DESeq2,down,FBtr0302323
2279,kallisto,DESeq2,down,FBtr0304933
2280,kallisto,DESeq2,down,FBtr0273370
2281,kallisto,DESeq2,down,FBtr0112851
2282,kallisto,DESeq2,down,FBtr0333662
2283,kallisto,DESeq2,down,FBtr0081008
2284,kallisto,DESeq2,down,FBtr0332851
2285,kallisto,DESeq2,down,FBtr0089937
2286,kallisto,DESeq2,down,FBtr0087004
2287,kallisto,DESeq2,down,FBtr0100375
2288,kallisto,DESeq2,down,FBtr0334585
2289,kallisto,DESeq2,down,FBtr0100457
2290,kallisto,DESeq2,down,FBtr0089484
2291,kallisto,DESeq2,down,FBtr0113140
2292,kallisto,DESeq2,down,FBtr0310647
2293,kallisto,DESeq2,down,FBtr0087621
2294,kallisto,DESeq2,down,FBtr0301796
2295,kallisto,DESeq2,down,FBtr0301450
2296,kallisto,DESeq2,down,FBtr0112532
2297,kallisto,DESeq2,down,FBtr0303756
2298,kallisto,DESeq2,down,FBtr0070457
2299,kallisto,DESeq2,down,FBtr0075753
2300,kallisto,DESeq2,down,FBtr0333020
2301,kallisto,DESeq2,down,FBtr0087415
2302,kallisto,DESeq2,down,FBtr0089875
2303,kallisto,DESeq2,down,FBtr0075927
2304,kallisto,DESeq2,down,FBtr0111030
2305,kallisto,DESeq2,down,FBtr0302695
2306,kallisto,DESeq2,down,FBtr0302692
2307,kallisto,DESeq2,down,FBtr0302694
2308,kallisto,DESeq2,down,FBtr0081504
2309,kallisto,DESeq2,down,FBtr0087257
2310,kallisto,DESeq2,down,FBtr0302645
2311,kallisto,DESeq2,down,FBtr0345896
2312,kallisto,DESeq2,down,FBtr0085094
2313,kallisto,DESeq2,down,FBtr0082139
2314,kallisto,DESeq2,down,FBtr0303787
2315,kallisto,DESeq2,down,FBtr0310055
2316,kallisto,DESeq2,down,FBtr0307520
2317,kallisto,DESeq2,down,FBtr0336616
2318,kallisto,DESeq2,down,FBtr0078204
2319,kallisto,DESeq2,down,FBtr0308065
2320,kallisto,DESeq2,down,FBtr0301403
2321,kallisto,DESeq2,down,FBtr0306244
2322,kallisto,DESeq2,down,FBtr0100595
2323,kallisto,DESeq2,down,FBtr0086503
2324,kallisto,DESeq2,down,FBtr0087295
2325,kallisto,DESeq2,down,FBtr0302938
2326,kallisto,DESeq2,down,FBtr0081958
2327,kallisto,DESeq2,down,FBtr0306107
2328,kallisto,DESeq2,down,FBtr0330159
2329,kallisto,DESeq2,down,FBtr0086055
2330,kallisto,DESeq2,down,FBtr0339081
2331,kallisto,DESeq2,down,FBtr0087533
2332,kallisto,DESeq2,down,FBtr0084659
2333,kallisto,DESeq2,down,FBtr0330730
2334,kallisto,DESeq2,down,FBtr0072087
2335,kallisto,DESeq2,down,FBtr0304621
2336,kallisto,DESeq2,down,FBtr0330330
2337,kallisto,DESeq2,down,FBtr0087789
2338,kallisto,DESeq2,down,FBtr0290019
2339,kallisto,DESeq2,down,FBtr0330269
2340,kallisto,DESeq2,down,FBtr0332529
2341,kallisto,DESeq2,down,FBtr0330118
2342,kallisto,DESeq2,down,FBtr0079077
2343,kallisto,DESeq2,down,FBtr0300599
2344,kallisto,DESeq2,down,FBtr0343424
2345,kallisto,DESeq2,down,FBtr0306930
2346,kallisto,DESeq2,down,FBtr0302615
2347,kallisto,DESeq2,down,FBtr0088996
2348,kallisto,DESeq2,down,FBtr0306919
2349,kallisto,DESeq2,down,FBtr0077645
2350,kallisto,DESeq2,down,FBtr0335024
2351,kallisto,DESeq2,down,FBtr0081352
2352,kallisto,DESeq2,down,FBtr0081354
2353,kallisto,DESeq2,down,FBtr0079042
2354,kallisto,DESeq2,down,FBtr0072956
2355,kallisto,DESeq2,down,FBtr0304995
