transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
FBtr0070471	FBtr0070471	4805	4763.57	693.71	10.66	6.85	100.00
FBtr0070472	FBtr0070472	3021	2979.57	0.00	0.00	0.00	100.00
FBtr0070473	FBtr0070473	3091	3049.57	0.00	0.00	0.00	100.00
FBtr0070474	FBtr0070474	3218	3176.57	31.32	0.72	0.46	100.00
FBtr0070475	FBtr0070475	3174	3132.57	372.19	8.69	5.59	100.00
FBtr0070476	FBtr0070476	2745	2703.57	0.00	0.00	0.00	0.00
FBtr0070477	FBtr0070477	4527	4485.57	43.14	0.70	0.45	100.00
FBtr0070478	FBtr0070478	1645	1603.57	151.19	6.90	4.43	100.00
FBtr0070479	FBtr0070479	1357	1315.57	1001.00	55.68	35.79	100.00
FBtr0070480	FBtr0070480	2283	2241.57	470.00	15.34	9.86	100.00
FBtr0070481	FBtr0070481	3075	3033.57	538.98	13.00	8.36	100.00
FBtr0070482	FBtr0070482	3152	3110.57	129.05	3.04	1.95	100.00
FBtr0070484	FBtr0070484	3502	3460.57	1140.00	24.11	15.49	100.00
FBtr0070485	FBtr0070485	2235	2193.57	50.01	1.67	1.07	100.00
FBtr0070486	FBtr0070486	827	785.57	50.00	4.66	2.99	100.00
FBtr0070487	FBtr0070487	2002	1960.57	716.00	26.72	17.18	100.00
FBtr0070488	FBtr0070488	1804	1762.57	326.15	13.54	8.70	100.00
FBtr0070489	FBtr0070489	966	924.57	3.00	0.24	0.15	100.00
FBtr0070490	FBtr0070490	2352	2310.57	152.00	4.81	3.09	100.00
FBtr0070491	FBtr0070491	1845	1803.57	144.91	5.88	3.78	100.00
FBtr0070492	FBtr0070492	1866	1824.57	16.87	0.68	0.43	100.00
FBtr0070493	FBtr0070493	1829	1787.57	21.78	0.89	0.57	100.00
FBtr0070494	FBtr0070494	1667	1625.57	720.77	32.44	20.85	100.00
FBtr0070495	FBtr0070495	3837	3795.57	1435.22	27.67	17.78	100.00
FBtr0070496	FBtr0070496	3780	3738.57	379.63	7.43	4.78	100.00
FBtr0070497	FBtr0070497	1728	1686.57	2377.55	103.15	66.30	100.00
FBtr0070498	FBtr0070498	2425	2383.57	1055.00	32.39	20.82	100.00
FBtr0070499	FBtr0070499	1952	1910.57	404.00	15.47	9.95	100.00
FBtr0070501	FBtr0070501	2013	1971.57	721.61	26.78	17.21	100.00
FBtr0070502	FBtr0070502	3029	2987.57	2656.95	65.08	41.83	100.00
FBtr0070504	FBtr0070504	1013	971.57	23.00	1.73	1.11	100.00
FBtr0070505	FBtr0070505	946	904.57	11.00	0.89	0.57	100.00
FBtr0070506	FBtr0070506	1428	1386.57	10.00	0.53	0.34	100.00
FBtr0070507	FBtr0070507	10150	10108.57	975.22	7.06	4.54	100.00
FBtr0070508	FBtr0070508	931	889.57	4.83	0.40	0.26	100.00
FBtr0070509	FBtr0070509	4093	4051.57	40.28	0.73	0.47	100.00
FBtr0070511	FBtr0070511	3834	3792.57	141.81	2.74	1.76	100.00
FBtr0070512	FBtr0070512	3792	3750.57	447.06	8.72	5.61	100.00
FBtr0070513	FBtr0070513	3831	3789.57	0.00	0.00	0.00	100.00
FBtr0070515	FBtr0070515	3828	3786.57	82.18	1.59	1.02	100.00
FBtr0070517	FBtr0070517	2841	2799.57	29.73	0.78	0.50	100.00
FBtr0070518	FBtr0070518	2386	2344.57	85.77	2.68	1.72	100.00
FBtr0070519	FBtr0070519	11128	11086.57	263.83	1.74	1.12	100.00
FBtr0070520	FBtr0070520	2604	2562.57	39.50	1.13	0.72	100.00
FBtr0070521	FBtr0070521	2435	2393.57	20.92	0.64	0.41	100.00
FBtr0070522	FBtr0070522	2167	2125.57	38.04	1.31	0.84	100.00
FBtr0070523	FBtr0070523	523	481.57	0.00	0.00	0.00	0.00
FBtr0070525	FBtr0070525	3484	3442.57	3097.78	65.85	42.32	100.00
FBtr0070526	FBtr0070526	1758	1716.57	73.47	3.13	2.01	100.00
FBtr0070527	FBtr0070527	2416	2374.57	0.00	0.00	0.00	100.00
FBtr0070528	FBtr0070528	2653	2611.57	393.17	11.02	7.08	100.00
FBtr0070529	FBtr0070529	2348	2306.57	300.47	9.53	6.13	100.00
FBtr0070530	FBtr0070530	1509	1467.57	66.48	3.31	2.13	100.00
FBtr0070531	FBtr0070531	1155	1113.57	155.00	10.19	6.55	100.00
FBtr0070532	FBtr0070532	835	793.57	0.00	0.00	0.00	100.00
FBtr0070534	FBtr0070534	1392	1350.57	0.00	0.00	0.00	0.00
FBtr0070536	FBtr0070536	1659	1617.57	15.00	0.68	0.44	100.00
FBtr0070537	FBtr0070537	690	648.57	0.00	0.00	0.00	0.00
FBtr0070538	FBtr0070538	267	225.57	0.00	0.00	0.00	0.00
FBtr0070539	FBtr0070539	594	552.57	0.00	0.00	0.00	0.00
FBtr0070540	FBtr0070540	546	504.57	0.00	0.00	0.00	0.00
FBtr0070541	FBtr0070541	557	515.57	0.00	0.00	0.00	0.00
FBtr0070542	FBtr0070542	963	921.57	6.00	0.48	0.31	100.00
FBtr0070543	FBtr0070543	630	588.57	184.68	22.96	14.76	100.00
FBtr0070546	FBtr0070546	1084	1042.57	9.00	0.63	0.41	100.00
FBtr0070550	FBtr0070550	2687	2645.57	6.00	0.17	0.11	100.00
FBtr0070551	FBtr0070551	840	798.57	3.00	0.27	0.18	100.00
FBtr0070552	FBtr0070552	1047	1005.57	0.00	0.00	0.00	0.00
FBtr0070553	FBtr0070553	1570	1528.57	7.00	0.34	0.22	100.00
FBtr0070554	FBtr0070554	850	808.57	1.00	0.09	0.06	100.00
FBtr0070555	FBtr0070555	1048	1006.57	1.00	0.07	0.05	100.00
FBtr0070556	FBtr0070556	1187	1145.57	0.00	0.00	0.00	0.00
FBtr0070557	FBtr0070557	487	445.57	0.00	0.00	0.00	0.00
FBtr0070558	FBtr0070558	846	804.57	40.93	3.72	2.39	100.00
FBtr0070559	FBtr0070559	5433	5391.57	26.37	0.36	0.23	100.00
FBtr0070560	FBtr0070560	3426	3384.57	0.00	0.00	0.00	0.00
FBtr0070561	FBtr0070561	948	906.57	0.00	0.00	0.00	0.00
FBtr0070562	FBtr0070562	4818	4776.57	20.67	0.32	0.20	100.00
FBtr0070563	FBtr0070563	1046	1004.57	2.00	0.15	0.09	100.00
FBtr0070564	FBtr0070564	729	687.57	4.00	0.43	0.27	100.00
FBtr0070565	FBtr0070565	1352	1310.57	0.00	0.00	0.00	100.00
FBtr0070566	FBtr0070566	1106	1064.57	1.00	0.07	0.04	100.00
FBtr0070567	FBtr0070567	915	873.57	3.00	0.25	0.16	100.00
FBtr0070568	FBtr0070568	1472	1430.57	1236.00	63.22	40.64	100.00
FBtr0070569	FBtr0070569	2794	2752.57	208.01	5.53	3.55	100.00
FBtr0070570	FBtr0070570	597	555.57	0.00	0.00	0.00	100.00
FBtr0070571	FBtr0070571	611	569.57	23.00	2.95	1.90	100.00
FBtr0070575	FBtr0070575	3704	3662.57	18.99	0.38	0.24	100.00
FBtr0070577	FBtr0070577	1044	1002.57	0.00	0.00	0.00	0.00
FBtr0070578	FBtr0070578	2581	2539.57	0.00	0.00	0.00	100.00
FBtr0070579	FBtr0070579	2440	2398.57	0.00	0.00	0.00	100.00
FBtr0070582	FBtr0070582	2057	2015.57	207.88	7.55	4.85	100.00
FBtr0070583	FBtr0070583	2377	2335.57	439.99	13.78	8.86	100.00
FBtr0070584	FBtr0070584	2555	2513.57	352.14	10.25	6.59	100.00
FBtr0070586	FBtr0070586	1713	1671.57	676.60	29.62	19.04	100.00
FBtr0070587	FBtr0070587	1710	1668.57	0.00	0.00	0.00	100.00
FBtr0070588	FBtr0070588	3576	3534.57	7.38	0.15	0.10	100.00
FBtr0070589	FBtr0070589	1829	1787.57	8.21	0.34	0.22	100.00
FBtr0070590	FBtr0070590	774	732.57	240.00	23.97	15.41	100.00
FBtr0070591	FBtr0070591	4187	4145.57	46.67	0.82	0.53	100.00
FBtr0070592	FBtr0070592	4127	4085.57	0.00	0.00	0.00	100.00
FBtr0070596	FBtr0070596	5849	5807.57	495.63	6.24	4.01	100.00
FBtr0070597	FBtr0070597	2065	2023.57	624.75	22.59	14.52	100.00
FBtr0070598	FBtr0070598	2085	2043.57	50.06	1.79	1.15	100.00
FBtr0070599	FBtr0070599	1230	1188.57	35.27	2.17	1.40	100.00
FBtr0070600	FBtr0070600	2050	2008.57	1272.51	46.36	29.80	100.00
FBtr0070605	FBtr0070605	2721	2679.57	1.00	0.03	0.02	100.00
FBtr0070606	FBtr0070606	6759	6717.57	0.00	0.00	0.00	100.00
FBtr0070608	FBtr0070608	2703	2661.57	4.17	0.11	0.07	100.00
FBtr0070609	FBtr0070609	2773	2731.57	183.76	4.92	3.16	100.00
FBtr0070610	FBtr0070610	2818	2776.57	84.39	2.22	1.43	100.00
FBtr0070611	FBtr0070611	1792	1750.57	3302.00	138.02	88.71	100.00
FBtr0070612	FBtr0070612	1997	1955.57	2.00	0.07	0.05	100.00
FBtr0070613	FBtr0070613	3378	3336.57	327.66	7.19	4.62	100.00
FBtr0070616	FBtr0070616	2541	2499.57	4585.07	134.23	86.27	100.00
FBtr0070617	FBtr0070617	2439	2397.57	0.00	0.00	0.00	100.00
FBtr0070618	FBtr0070618	3607	3565.57	309.30	6.35	4.08	100.00
FBtr0070624	FBtr0070624	1876	1834.57	0.00	0.00	0.00	0.00
FBtr0070625	FBtr0070625	2699	2657.57	453.00	12.47	8.02	100.00
FBtr0070626	FBtr0070626	9245	9203.57	2670.07	21.23	13.64	100.00
FBtr0070627	FBtr0070627	3619	3577.57	1652.43	33.80	21.72	100.00
FBtr0070638	FBtr0070638	1450	1408.57	276.00	14.34	9.22	100.00
FBtr0070639	FBtr0070639	896	854.57	1683.86	144.18	92.67	100.00
FBtr0070640	FBtr0070640	885	843.57	24.18	2.10	1.35	100.00
FBtr0070641	FBtr0070641	1173	1131.57	115.98	7.50	4.82	100.00
FBtr0070642	FBtr0070642	729	687.57	250.79	26.69	17.16	100.00
FBtr0070643	FBtr0070643	7079	7037.57	596.93	6.21	3.99	100.00
FBtr0070644	FBtr0070644	1560	1518.57	797.00	38.40	24.68	100.00
FBtr0070645	FBtr0070645	4278	4236.57	15.00	0.26	0.17	100.00
FBtr0070646	FBtr0070646	573	531.57	2.00	0.28	0.18	100.00
FBtr0070647	FBtr0070647	2383	2341.57	8.00	0.25	0.16	100.00
FBtr0070648	FBtr0070648	2246	2204.57	944.00	31.33	20.14	100.00
FBtr0070650	FBtr0070650	7112	7070.57	651.31	6.74	4.33	100.00
FBtr0070651	FBtr0070651	7179	7137.57	0.00	0.00	0.00	100.00
FBtr0070652	FBtr0070652	3785	3743.57	1337.00	26.13	16.80	100.00
FBtr0070654	FBtr0070654	1643	1601.57	9.00	0.41	0.26	100.00
FBtr0070655	FBtr0070655	349	307.57	311.00	73.99	47.56	100.00
FBtr0070656	FBtr0070656	3606	3564.57	61.99	1.27	0.82	100.00
FBtr0070657	FBtr0070657	436	394.57	0.00	0.00	0.00	100.00
FBtr0070658	FBtr0070658	1911	1869.57	6.00	0.23	0.15	100.00
FBtr0070659	FBtr0070659	415	373.57	5.00	0.98	0.63	100.00
FBtr0070660	FBtr0070660	508	466.57	8.00	1.25	0.81	100.00
FBtr0070661	FBtr0070661	921	879.57	4.00	0.33	0.21	100.00
FBtr0070663	FBtr0070663	833	791.57	4.00	0.37	0.24	100.00
FBtr0070664	FBtr0070664	522	480.57	0.00	0.00	0.00	0.00
FBtr0070665	FBtr0070665	3439	3397.57	0.00	0.00	0.00	100.00
FBtr0070666	FBtr0070666	2894	2852.57	18.53	0.48	0.31	100.00
FBtr0070667	FBtr0070667	4225	4183.57	233.82	4.09	2.63	100.00
FBtr0070668	FBtr0070668	2390	2348.57	469.66	14.63	9.41	100.00
FBtr0070669	FBtr0070669	2444	2402.57	855.00	26.04	16.74	100.00
FBtr0070670	FBtr0070670	1178	1136.57	346.00	22.28	14.32	100.00
FBtr0070671	FBtr0070671	3013	2971.57	1083.66	26.68	17.15	100.00
FBtr0070672	FBtr0070672	4048	4006.57	0.00	0.00	0.00	0.00
FBtr0070674	FBtr0070674	2426	2384.57	3.03	0.09	0.06	100.00
FBtr0070675	FBtr0070675	1104	1062.57	2183.50	150.37	96.65	100.00
FBtr0070676	FBtr0070676	1693	1651.57	48.00	2.13	1.37	100.00
FBtr0070677	FBtr0070677	888	846.57	47.00	4.06	2.61	100.00
FBtr0070678	FBtr0070678	970	928.57	344.00	27.11	17.42	100.00
FBtr0070679	FBtr0070679	2246	2204.57	1.00	0.03	0.02	100.00
FBtr0070680	FBtr0070680	6344	6302.57	85.97	1.00	0.64	100.00
FBtr0070681	FBtr0070681	2601	2559.57	763.00	21.81	14.02	100.00
FBtr0070682	FBtr0070682	696	654.57	484.66	54.18	34.82	100.00
FBtr0070683	FBtr0070683	3017	2975.57	2003.32	49.26	31.67	100.00
FBtr0070684	FBtr0070684	3236	3194.57	376.68	8.63	5.55	100.00
FBtr0070685	FBtr0070685	5259	5217.57	2353.97	33.01	21.22	100.00
FBtr0070686	FBtr0070686	2610	2568.57	748.00	21.31	13.70	100.00
FBtr0070687	FBtr0070687	2516	2474.57	0.00	0.00	0.00	100.00
FBtr0070688	FBtr0070688	2475	2433.57	2.03	0.06	0.04	100.00
FBtr0070689	FBtr0070689	2292	2250.57	43.00	1.40	0.90	100.00
FBtr0070690	FBtr0070690	1184	1142.57	1950.20	124.90	80.28	100.00
FBtr0070691	FBtr0070691	1424	1382.57	0.50	0.03	0.02	100.00
FBtr0070692	FBtr0070692	942	900.57	0.00	0.00	0.00	0.00
FBtr0070693	FBtr0070693	1904	1862.57	0.00	0.00	0.00	0.00
FBtr0070696	FBtr0070696	3292	3250.57	0.00	0.00	0.00	100.00
FBtr0070697	FBtr0070697	887	845.57	0.00	0.00	0.00	0.00
FBtr0070698	FBtr0070698	1081	1039.57	1192.00	83.90	53.93	100.00
FBtr0070699	FBtr0070699	1996	1954.57	878.00	32.87	21.13	100.00
FBtr0070701	FBtr0070701	2954	2912.57	135.79	3.41	2.19	100.00
FBtr0070702	FBtr0070702	4813	4771.57	989.62	15.18	9.75	100.00
FBtr0070704	FBtr0070704	1597	1555.57	0.00	0.00	0.00	0.00
FBtr0070706	FBtr0070706	1483	1441.57	8751.91	444.25	285.54	100.00
FBtr0070707	FBtr0070707	4416	4374.57	293.72	4.91	3.16	100.00
FBtr0070708	FBtr0070708	1760	1718.57	1263.73	53.81	34.58	100.00
FBtr0070709	FBtr0070709	1667	1625.57	1267.15	57.04	36.66	100.00
FBtr0070710	FBtr0070710	1992	1950.57	251.29	9.43	6.06	100.00
FBtr0070711	FBtr0070711	2034	1992.57	248.83	9.14	5.87	100.00
FBtr0070712	FBtr0070712	1878	1836.57	17.00	0.68	0.44	100.00
FBtr0070713	FBtr0070713	2961	2919.57	1.00	0.03	0.02	100.00
FBtr0070714	FBtr0070714	3509	3467.57	0.00	0.00	0.00	0.00
FBtr0070715	FBtr0070715	1985	1943.57	0.00	0.00	0.00	0.00
FBtr0070716	FBtr0070716	860	818.57	0.00	0.00	0.00	0.00
FBtr0070717	FBtr0070717	1594	1552.57	0.00	0.00	0.00	0.00
FBtr0070721	FBtr0070721	1868	1826.57	1.00	0.04	0.03	100.00
FBtr0070723	FBtr0070723	2313	2271.57	153.15	4.93	3.17	100.00
FBtr0070724	FBtr0070724	6568	6526.57	1280.81	14.36	9.23	100.00
FBtr0070725	FBtr0070725	5480	5438.57	82.91	1.12	0.72	100.00
FBtr0070727	FBtr0070727	1200	1158.57	122.00	7.71	4.95	100.00
FBtr0070731	FBtr0070731	5992	5950.57	0.00	0.00	0.00	100.00
FBtr0070734	FBtr0070734	1392	1350.57	0.00	0.00	0.00	0.00
FBtr0070735	FBtr0070735	1032	990.57	0.00	0.00	0.00	0.00
FBtr0070736	FBtr0070736	1411	1369.57	1.03	0.05	0.04	100.00
FBtr0070738	FBtr0070738	6606	6564.57	0.00	0.00	0.00	0.00
FBtr0070739	FBtr0070739	5518	5476.57	0.00	0.00	0.00	100.00
FBtr0070740	FBtr0070740	5946	5904.57	0.00	0.00	0.00	0.00
FBtr0070741	FBtr0070741	1088	1046.57	15.00	1.05	0.67	100.00
FBtr0070742	FBtr0070742	16076	16034.57	133.31	0.61	0.39	100.00
FBtr0070748	FBtr0070748	835	793.57	919.00	84.74	54.47	100.00
FBtr0070749	FBtr0070749	772	730.57	0.00	0.00	0.00	0.00
FBtr0070750	FBtr0070750	1867	1825.57	0.00	0.00	0.00	0.00
FBtr0070751	FBtr0070751	1663	1621.57	525.09	23.69	15.23	100.00
FBtr0070752	FBtr0070752	3323	3281.57	18.51	0.41	0.27	100.00
FBtr0070753	FBtr0070753	3242	3200.57	33.25	0.76	0.49	100.00
FBtr0070755	FBtr0070755	1108	1066.57	0.00	0.00	0.00	100.00
FBtr0070756	FBtr0070756	1448	1406.57	661.50	34.41	22.12	100.00
FBtr0070757	FBtr0070757	1157	1115.57	2.00	0.13	0.08	100.00
FBtr0070758	FBtr0070758	2628	2586.57	20.00	0.57	0.36	100.00
FBtr0070759	FBtr0070759	2124	2082.57	24.57	0.86	0.55	100.00
FBtr0070762	FBtr0070762	2747	2705.57	1600.94	43.30	27.83	100.00
FBtr0070763	FBtr0070763	2319	2277.57	1333.00	42.83	27.53	100.00
FBtr0070764	FBtr0070764	1214	1172.57	0.00	0.00	0.00	100.00
FBtr0070772	FBtr0070772	4117	4075.57	63.06	1.13	0.73	100.00
FBtr0070773	FBtr0070773	4141	4099.57	124.51	2.22	1.43	100.00
FBtr0070775	FBtr0070775	4066	4024.57	391.44	7.12	4.57	100.00
FBtr0070776	FBtr0070776	521	479.57	15.00	2.29	1.47	100.00
FBtr0070777	FBtr0070777	1962	1920.57	19529.39	744.07	478.25	100.00
FBtr0070778	FBtr0070778	3093	3051.57	0.00	0.00	0.00	0.00
FBtr0070779	FBtr0070779	758	716.57	0.00	0.00	0.00	0.00
FBtr0070780	FBtr0070780	1241	1199.57	829.25	50.58	32.51	100.00
FBtr0070781	FBtr0070781	2983	2941.57	1.24	0.03	0.02	100.00
FBtr0070782	FBtr0070782	2779	2737.57	465.00	12.43	7.99	100.00
FBtr0070783	FBtr0070783	1302	1260.57	4152.24	241.03	154.92	100.00
FBtr0070784	FBtr0070784	1905	1863.57	0.00	0.00	0.00	100.00
FBtr0070785	FBtr0070785	1933	1891.57	734.00	28.39	18.25	100.00
FBtr0070791	FBtr0070791	822	780.57	0.00	0.00	0.00	0.00
FBtr0070794	FBtr0070794	3341	3299.57	3939.50	87.37	56.15	100.00
FBtr0070795	FBtr0070795	4509	4467.57	5260.05	86.15	55.38	100.00
FBtr0070797	FBtr0070797	2485	2443.57	27.00	0.81	0.52	100.00
FBtr0070798	FBtr0070798	2614	2572.57	195.00	5.55	3.57	100.00
FBtr0070799	FBtr0070799	3697	3655.57	585.42	11.72	7.53	100.00
FBtr0070800	FBtr0070800	507	465.57	13208.03	2075.90	1334.29	100.00
FBtr0070801	FBtr0070801	606	564.57	30948.21	4011.18	2578.19	100.00
FBtr0070802	FBtr0070802	1490	1448.57	17.00	0.86	0.55	100.00
FBtr0070804	FBtr0070804	1893	1851.57	69.91	2.76	1.78	100.00
FBtr0070806	FBtr0070806	1676	1634.57	16.00	0.72	0.46	100.00
FBtr0070807	FBtr0070807	3308	3266.57	742.35	16.63	10.69	100.00
FBtr0070808	FBtr0070808	1346	1304.57	44.17	2.48	1.59	100.00
FBtr0070809	FBtr0070809	2290	2248.57	964.17	31.38	20.17	100.00
FBtr0070813	FBtr0070813	1433	1391.57	1.02	0.05	0.03	100.00
FBtr0070814	FBtr0070814	2343	2301.57	0.00	0.00	0.00	0.00
FBtr0070815	FBtr0070815	605	563.57	1.00	0.13	0.08	100.00
FBtr0070816	FBtr0070816	1077	1035.57	0.00	0.00	0.00	0.00
FBtr0070817	FBtr0070817	3138	3096.57	0.00	0.00	0.00	0.00
FBtr0070818	FBtr0070818	71	29.57	0.00	0.00	0.00	0.00
FBtr0070819	FBtr0070819	827	785.57	0.00	0.00	0.00	0.00
FBtr0070820	FBtr0070820	1014	972.57	2.00	0.15	0.10	100.00
FBtr0070821	FBtr0070821	2546	2504.57	485.25	14.18	9.11	100.00
FBtr0070822	FBtr0070822	1637	1595.57	37282.88	1709.82	1098.98	100.00
FBtr0070823	FBtr0070823	2653	2611.57	2884.55	80.82	51.95	100.00
FBtr0070824	FBtr0070824	1750	1708.57	0.00	0.00	0.00	100.00
FBtr0070825	FBtr0070825	2335	2293.57	342.28	10.92	7.02	100.00
FBtr0070826	FBtr0070826	3038	2996.57	576.83	14.09	9.05	100.00
FBtr0070827	FBtr0070827	2001	1959.57	412.07	15.39	9.89	100.00
FBtr0070828	FBtr0070828	2436	2394.57	0.00	0.00	0.00	100.00
FBtr0070829	FBtr0070829	3014	2972.57	1006.00	24.76	15.92	100.00
FBtr0070830	FBtr0070830	2388	2346.57	1945.00	60.65	38.98	100.00
FBtr0070832	FBtr0070832	957	915.57	97.00	7.75	4.98	100.00
FBtr0070833	FBtr0070833	3578	3536.57	6.00	0.12	0.08	100.00
FBtr0070836	FBtr0070836	1983	1941.57	11.00	0.41	0.27	100.00
FBtr0070837	FBtr0070837	2020	1978.57	2418.48	89.44	57.49	100.00
FBtr0070839	FBtr0070839	2045	2003.57	792.21	28.93	18.60	100.00
FBtr0070840	FBtr0070840	721	679.57	153.43	16.52	10.62	100.00
FBtr0070841	FBtr0070841	5733	5691.57	37.30	0.48	0.31	100.00
FBtr0070842	FBtr0070842	5767	5725.57	220.27	2.82	1.81	100.00
FBtr0070843	FBtr0070843	2904	2862.57	2217.62	56.69	36.44	100.00
FBtr0070844	FBtr0070844	3190	3148.57	17.08	0.40	0.26	100.00
FBtr0070845	FBtr0070845	2784	2742.57	0.00	0.00	0.00	100.00
FBtr0070846	FBtr0070846	2020	1978.57	541.39	20.02	12.87	100.00
FBtr0070847	FBtr0070847	3674	3632.57	500.00	10.07	6.47	100.00
FBtr0070848	FBtr0070848	1634	1592.57	1635.92	75.17	48.31	100.00
FBtr0070849	FBtr0070849	833	791.57	936.00	86.53	55.61	100.00
FBtr0070850	FBtr0070850	1198	1156.57	8.92	0.56	0.36	100.00
FBtr0070851	FBtr0070851	1253	1211.57	0.00	0.00	0.00	100.00
FBtr0070852	FBtr0070852	1112	1070.57	108.08	7.39	4.75	100.00
FBtr0070858	FBtr0070858	2901	2859.57	297.13	7.60	4.89	100.00
FBtr0070859	FBtr0070859	1746	1704.57	276.34	11.86	7.62	100.00
FBtr0070860	FBtr0070860	1895	1853.57	317.21	12.52	8.05	100.00
FBtr0070861	FBtr0070861	1109	1067.57	15.69	1.08	0.69	100.00
FBtr0070862	FBtr0070862	1347	1305.57	1.00	0.06	0.04	100.00
FBtr0070863	FBtr0070863	1158	1116.57	1.00	0.07	0.04	100.00
FBtr0070864	FBtr0070864	1408	1366.57	1.00	0.05	0.03	100.00
FBtr0070865	FBtr0070865	3764	3722.57	0.00	0.00	0.00	100.00
FBtr0070866	FBtr0070866	2619	2577.57	2.00	0.06	0.04	100.00
FBtr0070867	FBtr0070867	1245	1203.57	183.08	11.13	7.15	100.00
FBtr0070871	FBtr0070871	806	764.57	0.00	0.00	0.00	0.00
FBtr0070872	FBtr0070872	3389	3347.57	0.00	0.00	0.00	0.00
FBtr0070873	FBtr0070873	3368	3326.57	0.00	0.00	0.00	0.00
FBtr0070874	FBtr0070874	1801	1759.57	670.82	27.90	17.93	100.00
FBtr0070875	FBtr0070875	1598	1556.57	23.18	1.09	0.70	100.00
FBtr0070877	FBtr0070877	1117	1075.57	6448.34	438.70	281.97	100.00
FBtr0070878	FBtr0070878	1907	1865.57	37.00	1.45	0.93	100.00
FBtr0070879	FBtr0070879	1864	1822.57	0.00	0.00	0.00	0.00
FBtr0070880	FBtr0070880	1603	1561.57	1.00	0.05	0.03	100.00
FBtr0070881	FBtr0070881	1645	1603.57	0.00	0.00	0.00	0.00
FBtr0070884	FBtr0070884	2458	2416.57	288.41	8.73	5.61	100.00
FBtr0070886	FBtr0070886	1275	1233.57	0.00	0.00	0.00	0.00
FBtr0070887	FBtr0070887	1107	1065.57	5.00	0.34	0.22	100.00
FBtr0070888	FBtr0070888	1972	1930.57	3.00	0.11	0.07	100.00
FBtr0070889	FBtr0070889	1420	1378.57	0.00	0.00	0.00	100.00
FBtr0070890	FBtr0070890	2082	2040.57	0.00	0.00	0.00	0.00
FBtr0070891	FBtr0070891	2673	2631.57	0.00	0.00	0.00	0.00
FBtr0070892	FBtr0070892	5690	5648.57	1.00	0.01	0.01	100.00
FBtr0070893	FBtr0070893	1608	1566.57	8.89	0.42	0.27	100.00
FBtr0070894	FBtr0070894	1643	1601.57	1600.00	73.10	46.99	100.00
FBtr0070895	FBtr0070895	951	909.57	1198.00	96.38	61.95	100.00
FBtr0070896	FBtr0070896	6166	6124.57	1850.13	22.10	14.21	100.00
FBtr0070897	FBtr0070897	1463	1421.57	795.57	40.95	26.32	100.00
FBtr0070898	FBtr0070898	1785	1743.57	216.66	9.09	5.84	100.00
FBtr0070899	FBtr0070899	3232	3190.57	1096.00	25.14	16.16	100.00
FBtr0070900	FBtr0070900	1282	1240.57	3.00	0.18	0.11	100.00
FBtr0070901	FBtr0070901	6928	6886.57	0.00	0.00	0.00	100.00
FBtr0070903	FBtr0070903	1765	1723.57	0.00	0.00	0.00	100.00
FBtr0070904	FBtr0070904	1875	1833.57	0.94	0.04	0.02	100.00
FBtr0070905	FBtr0070905	2134	2092.57	2190.56	76.60	49.23	100.00
FBtr0070906	FBtr0070906	2636	2594.57	24.57	0.69	0.45	100.00
FBtr0070907	FBtr0070907	2510	2468.57	4173.43	123.71	79.51	100.00
FBtr0070909	FBtr0070909	3444	3402.57	0.03	0.00	0.00	100.00
FBtr0070910	FBtr0070910	3605	3563.57	3162.97	64.95	41.75	100.00
FBtr0070912	FBtr0070912	1808	1766.57	1390.84	57.61	37.03	100.00
FBtr0070913	FBtr0070913	1410	1368.57	27.00	1.44	0.93	100.00
FBtr0070914	FBtr0070914	3828	3786.57	1468.05	28.37	18.23	100.00
FBtr0070915	FBtr0070915	1124	1082.57	13544.59	915.52	588.45	100.00
FBtr0070916	FBtr0070916	1100	1058.57	490.71	33.92	21.80	100.00
FBtr0070918	FBtr0070918	1709	1667.57	475.21	20.85	13.40	100.00
FBtr0070921	FBtr0070921	1675	1633.57	512.42	22.95	14.75	100.00
FBtr0070922	FBtr0070922	2022	1980.57	192.51	7.11	4.57	100.00
FBtr0070923	FBtr0070923	1347	1305.57	0.00	0.00	0.00	100.00
FBtr0070924	FBtr0070924	957	915.57	88.91	7.11	4.57	100.00
FBtr0070925	FBtr0070925	2018	1976.57	512.00	18.95	12.18	100.00
FBtr0070926	FBtr0070926	1173	1131.57	18.91	1.22	0.79	100.00
FBtr0070930	FBtr0070930	2963	2921.57	2023.25	50.67	32.57	100.00
FBtr0070932	FBtr0070932	471	429.57	4.21	0.72	0.46	100.00
FBtr0070933	FBtr0070933	1916	1874.57	11369.00	443.79	285.25	100.00
FBtr0070937	FBtr0070937	2201	2159.57	2760.00	93.52	60.11	100.00
FBtr0070938	FBtr0070938	2487	2445.57	3929.00	117.56	75.56	100.00
FBtr0070943	FBtr0070943	1074	1032.57	19.00	1.35	0.87	100.00
FBtr0070944	FBtr0070944	1092	1050.57	0.00	0.00	0.00	100.00
FBtr0070945	FBtr0070945	3716	3674.57	1697.47	33.80	21.73	100.00
FBtr0070946	FBtr0070946	2242	2200.57	0.00	0.00	0.00	100.00
FBtr0070947	FBtr0070947	2217	2175.57	31.00	1.04	0.67	100.00
FBtr0070948	FBtr0070948	5401	5359.57	2327.15	31.77	20.42	100.00
